"loadTime","docTime","fullyLoaded","bytesOut","bytesOutDoc","bytesIn","bytesInDoc","requests","requestsFull","requestsDoc","responses_200","responses_404","responses_other","result","testStartOffset","cached","optimization_checked","main_frame","loadEventStart","loadEventEnd","domContentLoadedEventStart","domContentLoadedEventEnd","URL","connections","final_base_page_request","final_base_page_request_id","final_url","firstPaint","firstContentfulPaint","firstMeaningfulPaint","firstImagePaint","domInteractive","renderBlockingCSS","renderBlockingJS","TTFB","basePageSSLTime","score_cache","score_cdn","score_gzip","score_cookies","score_keep-alive","score_minify","score_combine","score_compress","score_etags","score_progressive_jpeg","gzip_total","gzip_savings","minify_total","minify_savings","image_total","image_savings","base_page_cdn","cpu.UpdateLayerTree","cpu.EventDispatch","cpu.CommitLoad","cpu.EvaluateScript","cpu.v8.compile","cpu.ParseHTML","cpu.ResourceFetcher::requestResource","cpu.ParseAuthorStyleSheet","cpu.UpdateLayoutTree","cpu.Layout","cpu.IntersectionObserverController::computeIntersections","cpu.Paint","cpu.MinorGC","cpu.V8.GC_HEAP_PROLOGUE","cpu.V8.GC_HEAP_EXTERNAL_PROLOGUE","cpu.V8.GC_SCAVENGER_COMPLETE_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_SCAVENGER","cpu.V8.GC_TIME_TO_SAFEPOINT","cpu.V8.GC_HEAP_PROLOGUE_SAFEPOINT","cpu.V8.GC_SCAVENGER_SCAVENGE","cpu.V8.GC_SCAVENGER_SCAVENGE_WEAK_GLOBAL_HANDLES_IDENTIFY","cpu.V8.GC_SCAVENGER_SCAVENGE_ROOTS","cpu.V8.GC_SCAVENGER_SCAVENGE_PARALLEL","cpu.V8.GC_SCAVENGER_SCAVENGE_WEAK_GLOBAL_HANDLES_PROCESS","cpu.V8.GC_SCAVENGER_SCAVENGE_FINALIZE","cpu.V8.GC_SCAVENGER_SCAVENGE_UPDATE_REFS","cpu.V8.GC_SCAVENGER_FREE_REMEMBERED_SET","cpu.V8.GC_SCAVENGER_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_HEAP_EXTERNAL_WEAK_GLOBAL_HANDLES","cpu.V8.GC_HEAP_EPILOGUE_SAFEPOINT","cpu.V8.GC_HEAP_EPILOGUE_REDUCE_NEW_SPACE","cpu.V8.GC_HEAP_EXTERNAL_EPILOGUE","cpu.V8.GC_HEAP_EPILOGUE","cpu.largestContentfulPaint::Candidate","cpu.ResourceChangePriority","cpu.HitTest","cpu.FunctionCall","cpu.FireAnimationFrame","cpu.TimerFire","cpu.V8.GC_MC_COMPLETE_SWEEPING","cpu.V8.GC_MC_COMPLETE_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_MC_INCREMENTAL_START","cpu.V8.GC_MC_INCREMENTAL_EXTERNAL_PROLOGUE","cpu.V8.GC_MC_INCREMENTAL_EMBEDDER_PROLOGUE","cpu.BlinkGC.IncrementalMarkingStartMarking","cpu.BlinkGC.VisitRoots","cpu.V8.GC_MC_INCREMENTAL_EXTERNAL_EPILOGUE","cpu.BlinkGC.IncrementalMarkingStep","cpu.BlinkGC.IncrementalMarkingWithDeadline","cpu.BlinkGC.MarkProcessWorklists","cpu.BlinkGC.MarkBailOutObjects","cpu.BlinkGC.MarkFlushV8References","cpu.BlinkGC.MarkProcessNotFullyconstructeddWorklist","cpu.BlinkGC.MarkProcessMarkingWorklist","cpu.V8.GC_MC_INCREMENTAL","cpu.V8.GC_MC_INCREMENTAL_EMBEDDER_TRACING","cpu.BlinkGC.UnifiedMarkingStep","cpu.BlinkGC.MarkFlushEphemeronPairs","cpu.BlinkGC.MarkProcessWriteBarrierWorklist","cpu.MajorGC","cpu.V8.GC_MC_INCREMENTAL_FINALIZE","cpu.V8.GC_MC_INCREMENTAL_FINALIZE_BODY","cpu.V8.GC_MARK_COMPACTOR","cpu.V8.GC_MC_PROLOGUE","cpu.V8.GC_MC_MARK","cpu.V8.GC_MC_MARK_FINISH_INCREMENTAL","cpu.BlinkGC.AtomicPauseMarkPrologue","cpu.BlinkGC.AtomicPauseMarkRoots","cpu.V8.GC_MC_MARK_ROOTS","cpu.V8.GC_MC_MARK_MAIN","cpu.V8.GC_MC_MARK_WEAK_CLOSURE","cpu.V8.GC_MC_MARK_EMBEDDER_TRACING_CLOSURE","cpu.V8.GC_MC_MARK_EMBEDDER_TRACING","cpu.BlinkGC.AtomicPauseMarkTransitiveClosure","cpu.BlinkGC.MarkInvokeEphemeronCallbacks","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_EPHEMERON","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_EPHEMERON_MARKING","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_WEAK_HANDLES","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_WEAK_ROOTS","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_HARMONY","cpu.V8.GC_MC_CLEAR","cpu.V8.GC_MC_CLEAR_STRING_TABLE","cpu.V8.GC_MC_CLEAR_FLUSHABLE_BYTECODE","cpu.V8.GC_MC_CLEAR_FLUSHED_JS_FUNCTIONS","cpu.V8.GC_MC_CLEAR_WEAK_LISTS","cpu.V8.GC_MC_CLEAR_MAPS","cpu.V8.GC_MC_CLEAR_WEAK_REFERENCES","cpu.V8.GC_MC_CLEAR_WEAK_COLLECTIONS","cpu.V8.GC_MC_SWEEP","cpu.V8.GC_MC_EVACUATE","cpu.V8.GC_MC_EVACUATE_PROLOGUE","cpu.V8.GC_MC_EVACUATE_COPY","cpu.V8.GC_MC_EVACUATE_COPY_PARALLEL","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_TO_NEW_ROOTS","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_SLOTS_MAIN","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_PARALLEL","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_WEAK","cpu.V8.GC_MC_EVACUATE_REBALANCE","cpu.V8.GC_MC_EVACUATE_CLEAN_UP","cpu.V8.GC_MC_EVACUATE_EPILOGUE","cpu.V8.GC_MC_FINISH","cpu.V8.GC_MC_FINISH_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_MC_EPILOGUE","cpu.V8.GC_HEAP_EMBEDDER_TRACING_EPILOGUE","cpu.BlinkGC.AtomicPauseMarkEpilogue","cpu.BlinkGC.AtomicPauseSweepAndCompact","cpu.BlinkGC.LazySweepOnAllocation","cpu.MarkDOMContent","cpu.BlinkGC.CompleteSweep","cpu.MarkLoad","cpu.Idle","tester","start_epoch","osVersion","os_version","browserVersion","browser_version","date","document_URL","document_hostname","document_origin","domElements","domComplete","PerformancePaintTiming.first-paint","PerformancePaintTiming.first-contentful-paint","base_page_ip_ptr","base_page_cname","base_page_dns_server","browser_name","eventName","test_run_time_ms","testUrl","lastVisualChange","render","visualComplete85","visualComplete90","visualComplete95","visualComplete99","visualComplete","SpeedIndex","LargestContentfulPaintType","LargestContentfulPaintNodeType","LargestContentfulPaintImageURL","chromeUserTiming.navigationStart","chromeUserTiming.fetchStart","chromeUserTiming.responseEnd","chromeUserTiming.unloadEventStart","chromeUserTiming.unloadEventEnd","chromeUserTiming.commitNavigationEnd","chromeUserTiming.domLoading","chromeUserTiming.firstPaint","chromeUserTiming.firstContentfulPaint","chromeUserTiming.firstMeaningfulPaintCandidate","chromeUserTiming.firstMeaningfulPaint","chromeUserTiming.firstImagePaint","chromeUserTiming.LayoutShift","chromeUserTiming.domInteractive","chromeUserTiming.domContentLoadedEventStart","chromeUserTiming.domContentLoadedEventEnd","chromeUserTiming.InteractiveTime","chromeUserTiming.domComplete","chromeUserTiming.loadEventStart","chromeUserTiming.loadEventEnd","chromeUserTiming.LargestTextPaint","chromeUserTiming.LargestContentfulPaint","chromeUserTiming.LargestImagePaint","chromeUserTiming.TotalLayoutShift","chromeUserTiming.CumulativeLayoutShift","maxFID","TTIMeasurementEnd","LastInteractive","TotalBlockingTime","testID","run","step","effectiveBps","domTime","aft","titleTime","domLoading","server_rtt","edge-processed","effectiveBpsDoc","bytes.html","requests.html","bytesUncompressed.html","bytes.js","requests.js","bytesUncompressed.js","bytes.css","requests.css","bytesUncompressed.css","bytes.image","requests.image","bytesUncompressed.image","bytes.flash","requests.flash","bytesUncompressed.flash","bytes.font","requests.font","bytesUncompressed.font","bytes.video","requests.video","bytesUncompressed.video","bytes.other","requests.other","bytesUncompressed.other","id","cpu.BlinkGC.LazySweepInIdle","FirstInteractive","TimeToInteractive","FirstCPUIdle","chromeUserTiming.markAsMainFrame","error","cpu.V8.GC_MC_INCREMENTAL_LAYOUT_CHANGE",
"24816","24816","29791","475986","405938","8715402","6783446","210","210","176","206","4","0","0","0","0","1","869BCE5F59615A6069DEE4E77064FD18","24816","24828","13577","13588","https://nitb.gov.pk/","24","0","C3C2BF780633DECE45F43039BE75FCE4","https://nitb.gov.pk/","10528.100000001","10528","10528","11190","13577","15","13","4814","1682","48","61","48","-1","100","-1","-1","98","-1","93","3919345","2075535","-1","-1","4061325","85613","","1641","38","0","123","353","27","132","218","912","831","1482","238","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","13","849","603","193","0","0","0","0","0","15","0","0","0","0","0","1","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","22099","mukeet-ThinkPad-T490-192.168.0.112","1680217992.7829","","","92.0.4515.131","92.0.4515.131","1680218009.1268","https://nitb.gov.pk/","nitb.gov.pk","https://nitb.gov.pk","1086","24816","10528.100000001","10528.100000001","","","ns3.rapidcompute.com","android - chrome","Step_1","58231","https://nitb.gov.pk/","33037","10526","17016","29018","29018","33037","33037","16561","background-image","DIV","https://nitb.gov.pk/images/slider/rev/main/s2-bg.jpg","0","47","4856","4896","4896","4899","4900","10528","10528","10528","10528","11190","18590","13577","13577","13588","18711","24816","24816","24828","10528","18600","18600","0.001133000425672","0.0010832001225815","2970","33223","28228","7747","230330_GK_TP","1","1","348937","0","0","0","0","0","1","339138","228930","9","588731","2886002","61","5221865","769260","14","817976","4065468","112","4069145","0","0","0","731500","10","731500","0","0","0","2204","3","24959","230330_GK_TP","","","","","","","",
"19456","19456","26982","477210","378969","8704970","6655584","210","210","165","206","4","0","0","0","0","1","2693854DEBD55E3FD3B98F657974C653","19456","19467","14893","14901","https://nitb.gov.pk/index","23","0","23EA7B86690326C741949FF0D9AA1C27","https://nitb.gov.pk/index","8782.200000003","8782","8782","9441","14893","15","13","3680","14","48","61","48","-1","100","-1","-1","98","-1","93","3919380","2075596","-1","-1","4050862","85613","","1202","24","2","123","343","21","135","203","701","716","960","206","0","0","0","0","0","0","0","0","1","0","6","0","0","0","0","0","0","0","0","0","0","0","0","6","532","354","185","0","0","3","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","21243","mukeet-ThinkPad-T490-192.168.0.112","1680218069.7528","","","92.0.4515.131","92.0.4515.131","1680218087.1599","https://nitb.gov.pk/index","nitb.gov.pk","https://nitb.gov.pk","1086","19456","8782.200000003","8782.200000003","","","ns4.rapidcompute.com","android - chrome","Step_1","54568","https://nitb.gov.pk/index","30307","8779","18014","29503","30019","30307","30307","16967","background-image","DIV","https://nitb.gov.pk/images/slider/rev/main/s2-bg.jpg","0","44","3703","3762","3762","3766","3768","8782","8782","8782","8782","9441","19550","14893","14894","14902","19579","19456","19456","19468","8782","19739","19739","0.001133000425672","0.0010832001225815","2424","30416","24603","6048","230330_CY_TQ","1","1","373571","0","0","0","0","0","1","421880","228929","9","588744","2886034","61","5221849","769260","14","817976","4055005","112","4058682","0","0","0","731500","10","731500","0","0","0","2204","3","24959","230330_CY_TQ","9","24603","24603","24603","","","",
"11278","11278","12264","110519","108157","3575812","3543774","50","50","49","46","4","0","0","0","0","1","DC5F0C63FA58A28AD6AD1A5093C1BDBA","11278","11289","9064","9067","https://nitb.gov.pk/BitTraning","11","0","00EDF8EC9147B272E6B95AE37DDB8761","https://nitb.gov.pk/BitTraning","6677.299999997","6677","6689","8409","9064","12","1","2111","13","28","36","28","-1","100","-1","-1","89","-1","-1","2784550","2018642","-1","-1","37054","4094","","82","2","0","142","313","13","86","199","144","220","23","26","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","2","190","48","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","10756","mukeet-ThinkPad-T490-192.168.0.112","1680218144.2662","","","92.0.4515.131","92.0.4515.131","1680218164.7139","https://nitb.gov.pk/BitTraning","nitb.gov.pk","https://nitb.gov.pk","228","11278","6677.299999997","6677.299999997","","","ns4.rapidcompute.com","android - chrome","Step_1","29451","https://nitb.gov.pk/BitTraning","9739","6688","9628","9660","9739","9739","9739","8595","text","LI","","0","43","2125","2183","2183","2188","2189","6677","6677","6677","6688","8408","11315","9063","9064","9066","","11278","11278","11289","6677","6677","8409","0.00055080712507479","0.00035452538822495","258","15443","10349","603","230330_N5_TR","1","1","352192","0","0","0","0","0","1","386579","25614","6","29125","1979770","22","2098450","752085","9","752085","37054","3","37054","0","0","0","749228","8","749228","0","0","0","23","1","3","230330_N5_TR","0","10349","10349","10349","","","",
"21552","21552","23114","123545","118776","3602103","3551583","57","57","55","53","4","0","0","0","0","1","057854F9F596512CB38CDFED4F4FB406","21552","21573","17687","17690","https://nitb.gov.pk/ContactUs","12","0","C4069BEB4CF49EF1210E2A129C170D1B","https://nitb.gov.pk/ContactUs","7699.5","7700","7700","10210","17687","12","1","1731","25","30","45","28","-1","100","-1","-1","96","-1","-1","2790474","2020617","-1","-1","95858","4094","","111","6","0","96","301","18","85","205","113","231","62","22","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","7","272","308","24","0","0","6","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","","0","21220","mukeet-ThinkPad-T490-192.168.0.112","1680218195.2418","","","92.0.4515.131","92.0.4515.131","1680218215.5837","https://nitb.gov.pk/ContactUs","nitb.gov.pk","https://nitb.gov.pk","242","21552","7699.5","7699.5","","","ns4.rapidcompute.com","android - chrome","Step_1","40032","https://nitb.gov.pk/ContactUs","21200","7699","7699","8904","10196","21200","21200","8168","text","H1","","0","50","1745","1805","1805","1809","1810","7699","7699","7699","7699","10209","21125","17687","17687","17689","17806","21552","21552","21573","7700","7700","10210","0.0011878419592875","0.001138041656197","396","26346","21533","743","230330_Y4_TS","1","1","168456","0","0","0","0","0","1","179182","31492","8","42026","1979770","22","2098450","752085","9","752085","95858","5","95858","0","0","0","710712","8","710712","0","0","0","148","4","77","230330_Y4_TS","4","","","","","","",
"12846","12846","14240","112174","109677","3513787","3481749","49","49","48","45","4","0","0","0","0","1","33A4E6753AFCDACD743453446E2A222C","12846","12854","12842","12844","https://nitb.gov.pk/Detail/ZWZjZTY3MjItZWQ4OS00MDc0LTgxZWItZWNjMGZhYzEyOGE5","11","0","165313F695F76BF02E4AD07464B6A67E","https://nitb.gov.pk/Detail/ZWZjZTY3MjItZWQ4OS00MDc0LTgxZWItZWNjMGZhYzEyOGE5","4745","4745","4745","6821","12842","12","1","798","11","29","36","28","-1","100","-1","-1","89","-1","-1","2781849","2016864","-1","-1","37054","4094","","37","2","0","156","327","15","85","245","131","163","14","21","1","0","0","0","0","1","1","1","0","1","19","1","0","0","0","0","0","0","0","0","0","0","0","5","85","19","2","0","0","13","0","0","5","0","1","2","6","5","1","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","","0","12859","mukeet-ThinkPad-T490-192.168.0.112","1680218260.9219","","","92.0.4515.131","92.0.4515.131","1680218278.1367","https://nitb.gov.pk/Detail/ZWZjZTY3MjItZWQ4OS00MDc0LTgxZWItZWNjMGZhYzEyOGE5","nitb.gov.pk","https://nitb.gov.pk","211","12846","4745","4745","","","ns5.ntc.net.pk","android - chrome","Step_1","30274","https://nitb.gov.pk/Detail/ZWZjZTY3MjItZWQ4OS00MDc0LTgxZWItZWNjMGZhYzEyOGE5","9785","4755","4755","4755","6836","9785","9785","5002","text","P","","0","43","820","899","899","903","904","4745","4745","4745","4745","6821","9691","12843","12843","12845","12845","12846","12846","12854","4745","4745","6885","0.00039226156234546","0.00034246125925492","405","17399","12931","684","230330_G1_TT","1","1","261403","0","0","0","0","0","1","288989","22913","6","26424","1979770","22","2098450","752085","9","752085","37054","3","37054","0","0","0","689904","7","689904","0","0","0","23","1","3","230330_G1_TT","3","","","","","","",
"10706","10706","11691","120522","118151","3739764","3707726","54","54","53","50","4","0","0","0","0","1","03A1DD95A916A9990967C277A7256068","10706","10723","9395","9397","https://nitb.gov.pk/importantinfo","11","0","41758E44FD00D6082A532861B15CC17A","https://nitb.gov.pk/importantinfo","6467.799999997","6468","6468","7655","9395","12","1","2029","15","26","33","28","-1","100","-1","-1","33","-1","100","2784532","2019064","-1","-1","201024","135396","","49","2","0","146","328","13","89","210","111","195","24","31","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","4","104","39","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","10331","mukeet-ThinkPad-T490-192.168.0.112","1680218309.4796","","","92.0.4515.131","92.0.4515.131","1680218327.155","https://nitb.gov.pk/importantinfo","nitb.gov.pk","https://nitb.gov.pk","234","10706","6467.799999997","6467.799999997","","","ns4.rapidcompute.com","android - chrome","Step_1","25749","https://nitb.gov.pk/importantinfo","10802","6472","7654","7654","8124","8124","10802","6963","background-image","DIV","https://nitb.gov.pk/images/training/video-lecture.jpg","0","40","2069","2119","2119","2122","2123","6467","6467","6467","6467","7655","10751","9395","9395","9397","","10706","10706","10723","6468","7675","7675","0.00055080712507479","0.00035452538822495","234","14884","9966","627","230330_AS_TV","1","1","387058","0","0","0","0","0","1","427305","25596","6","29107","1979770","22","2098450","752085","9","752085","201024","7","201024","0","0","0","749228","8","749228","0","0","0","23","1","3","230330_AS_TV","0","","","","","","",
"13609","13609","14403","115412","112894","3554942","3522904","50","50","49","46","4","0","0","0","0","1","7C0CD48266EF6C256BDD7CD9079C6510","13608","13626","9806","9808","https://nitb.gov.pk/ProjectDetail/YTZhM2Q5ZDEtNzAzNy00MjJjLWIzNGYtM2ZhM2VkOTFhNDk2","11","0","5173FA07DE2BD19C271DD07ABA0CB352","https://nitb.gov.pk/ProjectDetail/YTZhM2Q5ZDEtNzAzNy00MjJjLWIzNGYtM2ZhM2VkOTFhNDk2","5731.1000000015","5731","5731","6364","9806","12","1","1847","16","28","36","28","-1","100","-1","-1","90","-1","-1","2783676","2017836","-1","-1","76382","7992","","79","2","0","150","338","12","81","215","108","182","34","32","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","3","173","75","3","0","0","0","0","3","2","1","0","0","0","0","1","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","2","0","1","0","0","0","0","0","0","0","0","0","0","1","0","","0","12867","mukeet-ThinkPad-T490-192.168.0.112","1680218354.994","","","92.0.4515.131","92.0.4515.131","1680218372.3925","https://nitb.gov.pk/ProjectDetail/YTZhM2Q5ZDEtNzAzNy00MjJjLWIzNGYtM2ZhM2VkOTFhNDk2","nitb.gov.pk","https://nitb.gov.pk","225","13608","5731.1000000015","5731.1000000015","","","ns4.ntc.net.pk","android - chrome","Step_1","30229","https://nitb.gov.pk/ProjectDetail/YTZhM2Q5ZDEtNzAzNy00MjJjLWIzNGYtM2ZhM2VkOTFhNDk2","13722","5731","6373","6373","6373","13722","13722","6204","text","H3","","0","48","1862","1935","1935","1938","1939","5731","5731","5731","5731","6364","13657","9806","9806","9808","","13608","13609","13627","5731","5731","6399","0.16507787432786","0.16502807402477","243","17641","9890","631","230330_C4_TW","1","1","283126","0","0","0","0","0","1","299515","24740","6","28253","1979770","22","2098450","752085","9","752085","76382","4","76382","0","0","0","689904","7","689904","0","0","0","23","1","3","230330_C4_TW","8","9890","9890","9890","","","",
"15429","15429","16471","115289","112771","3599131","3567093","50","50","49","46","4","0","0","0","0","1","ACB7AB9D543CF601985781A61587EF38","15429","15436","15425","15427","https://nitb.gov.pk/ProjectDetail/ODljNTQyMjAtNWIwMS00NTM0LTljYmMtYjJkZjkxZGMwNTg2","11","0","E9A1A2D08BD83658EFB7A49D84D6B1A1","https://nitb.gov.pk/ProjectDetail/ODljNTQyMjAtNWIwMS00NTM0LTljYmMtYjJkZjkxZGMwNTg2","6249.3999999985","6249","6249","7350","15425","12","1","1608","13","29","36","28","-1","100","-1","-1","89","-1","-1","2780610","2015999","-1","-1","37054","4094","","41","2","0","147","334","11","85","221","113","162","9","37","0","0","0","0","0","0","1","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","6","80","15","1","0","0","1","0","0","15","0","0","0","0","0","1","0","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","0","","0","15148","mukeet-ThinkPad-T490-192.168.0.112","1680218403.7077","","","92.0.4515.131","92.0.4515.131","1680218420.3748","https://nitb.gov.pk/ProjectDetail/ODljNTQyMjAtNWIwMS00NTM0LTljYmMtYjJkZjkxZGMwNTg2","nitb.gov.pk","https://nitb.gov.pk","190","15429","6249.3999999985","6249.3999999985","","","ns4.ntc.net.pk","android - chrome","Step_1","32358","https://nitb.gov.pk/ProjectDetail/ODljNTQyMjAtNWIwMS00NTM0LTljYmMtYjJkZjkxZGMwNTg2","11638","6261","6261","6261","7356","8381","11638","6433","image","IMG","https://nitb.gov.pk/images/logo@2x.png","0","43","1617","1672","1672","1676","1677","6249","6249","6249","6249","7349","11583","15425","15426","15427","15427","15429","15429","15437","6249","7350","7350","4.980030309054E-5","4.980030309054E-5","125","19623","15439","293","230330_PE_TX","1","1","242153","0","0","0","0","0","1","258092","108259","7","111769","1979768","22","2098446","752085","9","752085","37054","3","37054","0","0","0","689904","7","689904","0","0","0","23","1","3","230330_PE_TX","9","15427","15427","15427","","","",
"19550","19550","20878","115412","112894","3542203","3510165","50","50","49","46","4","0","0","0","0","1","D5BE369D735B4D0B8AF9A1981D23ADDF","19550","19570","13961","13962","https://nitb.gov.pk/ProjectDetail/YWRhNWI2YjUtNDE3MS00NTk0LWIxYjQtMWNhNzZjYWJjZDQx","11","0","18295B2C32BB3BCE46006DCD08C62F44","https://nitb.gov.pk/ProjectDetail/YWRhNWI2YjUtNDE3MS00NTk0LWIxYjQtMWNhNzZjYWJjZDQx","7819","7819","7819","8202","13960","12","1","1902","13","28","36","28","-1","100","-1","-1","88","-1","-1","2782671","2017083","-1","-1","64648","7840","","99","4","0","77","305","22","79","197","85","150","52","22","2","0","0","0","2","0","0","2","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","3","274","301","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","","0","19168","mukeet-ThinkPad-T490-192.168.0.112","1680218454.8175","","","92.0.4515.131","92.0.4515.131","1680218471.8087","https://nitb.gov.pk/ProjectDetail/YWRhNWI2YjUtNDE3MS00NTk0LWIxYjQtMWNhNzZjYWJjZDQx","nitb.gov.pk","https://nitb.gov.pk","199","19550","7819","7819","","","ns5.ntc.net.pk","android - chrome","Step_1","32014","https://nitb.gov.pk/ProjectDetail/YWRhNWI2YjUtNDE3MS00NTk0LWIxYjQtMWNhNzZjYWJjZDQx","19650","7803","8889","8889","8889","19650","19650","8446","image","IMG","https://nitb.gov.pk/SiteImage/Projects/projects-01-detail.png","0","43","1917","1977","1977","1981","1982","7818","7818","7818","7818","8201","19598","13960","13960","13962","13962","19549","19550","19569","7819","8901","8901","0.12798053096312","0.12793073066003","396","24047","14039","670","230330_63_TY","1","1","186667","0","0","0","0","0","1","198898","23737","6","27247","1979768","22","2098446","752085","9","752085","64648","4","64648","0","0","0","689904","7","689904","0","0","0","23","1","3","230330_63_TY","7","14039","14039","14039","","","",
"20228","20228","21475","115412","112894","3544718","3512680","50","50","49","46","4","0","0","0","0","1","396F6A063FAB5BBA1DF07F0FC4C99152","20228","20235","20224","20226","https://nitb.gov.pk/ProjectDetail/MzI1NjAwNjQtMjQyMi00NjY2LTkwYmQtNTMxMmViYjY3NzJj","11","0","EF049668FD200E0E06E349ACDFE32D00","https://nitb.gov.pk/ProjectDetail/MzI1NjAwNjQtMjQyMi00NjY2LTkwYmQtNTMxMmViYjY3NzJj","8053.700000003","8054","8054","9116","20224","12","1","2494","11","28","36","28","-1","100","-1","-1","91","-1","-1","2782210","2016955","-1","-1","67624","6510","","51","2","0","87","309","11","81","214","102","216","11","23","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","3","71","63","3","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","20197","mukeet-ThinkPad-T490-192.168.0.112","1680218504.9072","","","92.0.4515.131","92.0.4515.131","1680218520.8911","https://nitb.gov.pk/ProjectDetail/MzI1NjAwNjQtMjQyMi00NjY2LTkwYmQtNTMxMmViYjY3NzJj","nitb.gov.pk","https://nitb.gov.pk","217","20228","8053.700000003","8053.700000003","","","ns3.rapidcompute.com","android - chrome","Step_1","33490","https://nitb.gov.pk/ProjectDetail/MzI1NjAwNjQtMjQyMi00NjY2LTkwYmQtNTMxMmViYjY3NzJj","17585","8047","9221","9221","9221","9221","17585","8648","image","IMG","https://nitb.gov.pk/SiteImage/Projects/projects-03-detail.png","0","43","2535","2569","2569","2573","2575","8053","8053","8053","8053","9115","17507","20224","20225","20226","20226","20228","20228","20236","8054","9227","9227","0.12717660976781","0.12712680946472","122","24639","20238","287","230330_25_TZ","1","1","186750","0","0","0","0","0","1","198076","23276","6","26789","1979768","22","2098446","752085","9","752085","67624","4","67624","0","0","0","689904","7","689904","0","0","0","23","1","3","230330_25_TZ","8","20226","20226","20226","","","",
