"type","id","request_id","ip_addr","full_url","is_secure","method","host","url","raw_id","frame_id","documentURL","responseCode","request_type","load_ms","ttfb_ms","load_start","load_start_float","bytesIn","objectSize","objectSizeUncompressed","expires","cacheControl","contentType","contentEncoding","socket","protocol","dns_start","dns_end","connect_start","connect_end","ssl_start","ssl_end","initiator","initiator_line","initiator_column","initiator_type","priority","initial_priority","server_rtt","bytesOut","score_cache","score_cdn","score_gzip","score_cookies","score_keep-alive","score_minify","score_combine","score_compress","score_etags","dns_ms","connect_ms","ssl_ms","gzip_total","gzip_save","minify_total","minify_save","image_total","image_save","cache_time","cdn_provider","server_count","created","tls_version","tls_resumed","tls_next_proto","tls_cipher_suite","server_port","final_base_page","is_base_page","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","cpu.EvaluateScript","cpu.v8.compile","cpuTime","run","cached","renderBlocking","cpu.FunctionCall","http2_stream_id","http2_stream_dependency","http2_stream_weight","http2_stream_exclusive","jpeg_scan_count","score_progressive_jpeg","initiator_function","http2_server_settings",
"3","230330_JS_VF","20854.44","127.0.0.1","https://nitb.gov.pk/images/logo@2x.png","1","GET","nitb.gov.pk","/images/logo@2x.png","20854.44","D3044899BE6DC14CE8ED4BFAEE2C6495","https://nitb.gov.pk/ProjectDetail/NTI4MjM0NjctZmI3Yi00MDE2LTlkMzktMTU3YmU4ZWMxMTY3","200","Image","284","273","5892","5892.267","17290","17290","17290","","","image/png","","25","http/1.1","-1","-1","-1","-1","-1","-1","https://nitb.gov.pk/ProjectDetail/NTI4MjM0NjctZmI3Yi00MDE2LTlkMzktMTU3YmU4ZWMxMTY3","315","","parser","High","Low","","2539","0","0","-1","-1","100","-1","-1","89","-1","-1","-1","-1","","","","","17290","1748","0","","","5478","","","","","8081","","","6176","5892","6165","6165","6176","11","5892","6176","284","33","34","","","","1","0","","","","","","","","","","",
"3","230330_JS_VF","20854.45","127.0.0.1","https://nitb.gov.pk/SiteImage/Projects/projects-07-detail.png","1","GET","nitb.gov.pk","/SiteImage/Projects/projects-07-detail.png","20854.45","D3044899BE6DC14CE8ED4BFAEE2C6495","https://nitb.gov.pk/ProjectDetail/NTI4MjM0NjctZmI3Yi00MDE2LTlkMzktMTU3YmU4ZWMxMTY3","200","Image","570","564","5914","5913.859","48160","48160","48160","","","image/png","","51","http/1.1","-1","-1","-1","-1","-1","-1","https://nitb.gov.pk/ProjectDetail/NTI4MjM0NjctZmI3Yi00MDE2LTlkMzktMTU3YmU4ZWMxMTY3","315","","parser","High","Low","","2608","0","0","-1","-1","100","-1","-1","92","-1","-1","-1","-1","","","","","48160","3442","0","","","5479","","","","","8081","","","6484","5914","6478","6478","6484","6","5914","6484","570","34","35","","","","1","0","","","","","","","","","","",
"3","230330_JS_VF","20854.43","127.0.0.1","https://nitb.gov.pk/images/logo.png","1","GET","nitb.gov.pk","/images/logo.png","20854.43","D3044899BE6DC14CE8ED4BFAEE2C6495","https://nitb.gov.pk/ProjectDetail/NTI4MjM0NjctZmI3Yi00MDE2LTlkMzktMTU3YmU4ZWMxMTY3","200","Image","295","288","5989","5988.66","11745","11745","11745","","","image/png","","69","http/1.1","-1","-1","-1","-1","-1","-1","https://nitb.gov.pk/ProjectDetail/NTI4MjM0NjctZmI3Yi00MDE2LTlkMzktMTU3YmU4ZWMxMTY3","315","","parser","Low","Low","","2530","0","0","-1","-1","100","-1","-1","80","-1","-1","-1","-1","","","","","11745","2346","0","","","5477","","","","","8081","","","6284","5989","6277","6277","6284","7","5989","6284","295","35","36","","","","1","0","","","","","","","","","","",
"3","230330_JS_VF","20854.74","127.0.0.1","https://nitb.gov.pk/Content/images/icons/widget-link@2x.png","1","GET","nitb.gov.pk","/Content/images/icons/widget-link@2x.png","20854.74","D3044899BE6DC14CE8ED4BFAEE2C6495","https://nitb.gov.pk/ProjectDetail/NTI4MjM0NjctZmI3Yi00MDE2LTlkMzktMTU3YmU4ZWMxMTY3","404","Image","255","252","5992","5992.422","1245","1245","1245","","","text/html","","23","http/1.1","-1","-1","-1","-1","-1","-1","https://nitb.gov.pk/Content/css/responsive.css","","","parser","Low","Low","","2494","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","","","","","","","","","","5480","","","","","8081","","","6247","5992","6244","6244","6247","3","5992","6247","255","36","37","","","","1","0","non_blocking","","","","","","","","","",
"3","230330_JS_VF","20854.66","127.0.0.1","https://nitb.gov.pk/Content/css/fonts/font-icons.woff","1","GET","nitb.gov.pk","/Content/css/fonts/font-icons.woff","20854.66","D3044899BE6DC14CE8ED4BFAEE2C6495","https://nitb.gov.pk/ProjectDetail/NTI4MjM0NjctZmI3Yi00MDE2LTlkMzktMTU3YmU4ZWMxMTY3","200","Font","3942","3881","6188","6188.068","543120","543120","543120","","","font/x-woff","","25","http/1.1","-1","-1","-1","-1","-1","-1","https://nitb.gov.pk/Content/css/font-icons.css","","","parser","Lowest","Lowest","","2374","0","0","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","0","","","5378","","","","","8081","","","10130","6188","10069","10069","10130","61","6188","10130","3942","37","38","","","","1","0","non_blocking","","","","","","","","","",
"3","230330_JS_VF","20854.68","127.0.0.1","https://nitb.gov.pk/Content/css/fonts/lined-icons.woff","1","GET","nitb.gov.pk","/Content/css/fonts/lined-icons.woff","20854.68","D3044899BE6DC14CE8ED4BFAEE2C6495","https://nitb.gov.pk/ProjectDetail/NTI4MjM0NjctZmI3Yi00MDE2LTlkMzktMTU3YmU4ZWMxMTY3","200","Font","673","638","6263","6262.643","37848","37848","37848","","","font/x-woff","","23","http/1.1","-1","-1","-1","-1","-1","-1","https://nitb.gov.pk/Content/css/font-icons.css","","","parser","Lowest","Lowest","","2377","0","0","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","0","","","5381","","","","","8081","","","6936","6263","6901","6901","6936","35","6263","6936","673","38","39","","","","1","0","non_blocking","","","","","","","","","",
"3","230330_JS_VF","20997.2","127.0.0.1","https://maps.googleapis.com/maps/api/js?client=google-maps-embed&paint_origin=&libraries=geometry,search&v=3.exp&language=en&callback=onApiLoad","1","GET","maps.googleapis.com","/maps/api/js?client=google-maps-embed&paint_origin=&libraries=geometry,search&v=3.exp&language=en&callback=onApiLoad","20997.2","D38EB03D98B14015BFEA6EC5438BA46E","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3320.6657437532544!2d73.03903701440396!3d33.665821845443475!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38df95778c1e7ad9%3A0x22a36074e26e7ac1!2sNational%20Information%20Technology%20Board!5e0!3m2!1sen!2s!4v1570440824101!5m2!1sen!2s","200","Script","351","341","6293","6292.972","57673","57673","176351","Thu, 30 Mar 2023 23:38:59 GMT","public, max-age=1800","text/javascript","gzip","203","HTTP/2","6228","6228","6274","6280","6280","6290","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3320.6657437532544!2d73.03903701440396!3d33.665821845443475!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38df95778c1e7ad9%3A0x22a36074e26e7ac1!2sNational%20Information%20Technology%20Board!5e0!3m2!1sen!2s!4v1570440824101!5m2!1sen!2s","94","","parser","Low","Low","","2077","0","100","100","-1","100","-1","-1","-1","-1","0","6","10","57673","0","","","","","178","Google","","6267","TLS 1.3","False","h2","4865","8081","","","6644","6293","6634","6634","6644","10","6274","6644","367","39","40","","","","1","0","potentially_blocking","","1","0","147","1","","","","Array",
"3","230330_JS_VF","20997.4","127.0.0.1","https://maps.googleapis.com/maps/api/mapsjs/gen_204?csp_test=true","1","GET","maps.googleapis.com","/maps/api/mapsjs/gen_204?csp_test=true","20997.4","D38EB03D98B14015BFEA6EC5438BA46E","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3320.6657437532544!2d73.03903701440396!3d33.665821845443475!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38df95778c1e7ad9%3A0x22a36074e26e7ac1!2sNational%20Information%20Technology%20Board!5e0!3m2!1sen!2s!4v1570440824101!5m2!1sen!2s","200","XHR","347","307","6899","6899.224","23","23","3","","private","application/json","gzip","214","HTTP/2","-1","-1","6869","6871","6872","6894","https://maps.googleapis.com/maps/api/js?client=google-maps-embed&paint_origin=&libraries=geometry,search&v=3.exp&language=en&callback=onApiLoad","364","504","script","High","High","","1933","0","100","100","-1","100","-1","-1","-1","-1","-1","2","22","23","0","","","","","0","Google","","6856","TLS 1.3","False","h2","4865","8081","","","7246","6899","7206","7206","7246","40","6869","7246","371","40","41","","","","1","0","","","1","0","220","1","","","_.n.send","Array",
"3","230330_JS_VF","20997.5","127.0.0.1","https://maps.gstatic.com/maps-api-v3/embed/js/52/6/init_embed.js","1","GET","maps.gstatic.com","/maps-api-v3/embed/js/52/6/init_embed.js","20997.5","D38EB03D98B14015BFEA6EC5438BA46E","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3320.6657437532544!2d73.03903701440396!3d33.665821845443475!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38df95778c1e7ad9%3A0x22a36074e26e7ac1!2sNational%20Information%20Technology%20Board!5e0!3m2!1sen!2s!4v1570440824101!5m2!1sen!2s","200","Script","699","656","6917","6917.334","231190","231190","231190","Thu, 28 Mar 2024 19:33:46 GMT","public, max-age=31536000","text/javascript","","220","HTTP/2","6827","6827","6880","6894","6895","6908","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3320.6657437532544!2d73.03903701440396!3d33.665821845443475!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38df95778c1e7ad9%3A0x22a36074e26e7ac1!2sNational%20Information%20Technology%20Board!5e0!3m2!1sen!2s!4v1570440824101!5m2!1sen!2s","91","22","script","Low","Low","","1840","100","100","30","-1","100","-1","-1","-1","-1","0","14","13","231190","160317","","","","","31435065","Google","","6875","TLS 1.3","False","h2","4865","8081","","","7616","6917","7573","7573","7616","43","6880","7616","726","41","42","","","","1","0","non_blocking","","1","0","147","1","","","onApiLoad","Array",
"3","230330_JS_VF","20997.6","127.0.0.1","https://maps.googleapis.com/maps-api-v3/api/js/52/6/common.js","1","GET","maps.googleapis.com","/maps-api-v3/api/js/52/6/common.js","20997.6","D38EB03D98B14015BFEA6EC5438BA46E","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3320.6657437532544!2d73.03903701440396!3d33.665821845443475!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38df95778c1e7ad9%3A0x22a36074e26e7ac1!2sNational%20Information%20Technology%20Board!5e0!3m2!1sen!2s!4v1570440824101!5m2!1sen!2s","200","Script","857","815","7767","7766.969","276848","276848","276848","Wed, 27 Mar 2024 11:30:19 GMT","public, max-age=31536000","text/javascript","","203","HTTP/2","-1","-1","-1","-1","-1","-1","https://maps.googleapis.com/maps/api/js?client=google-maps-embed&paint_origin=&libraries=geometry,search&v=3.exp&language=en&callback=onApiLoad","118","364","script","Low","Low","","1831","100","100","28","-1","100","-1","-1","-1","-1","-1","-1","-1","276848","198628","","","","","31319657","Google","","7760","","","","","8081","","","8624","7767","8582","8582","8624","42","7767","8624","857","42","43","","","","1","0","non_blocking","","3","0","147","1","","","mba","",
"3","230330_JS_VF","20997.7","127.0.0.1","https://maps.googleapis.com/maps-api-v3/api/js/52/6/util.js","1","GET","maps.googleapis.com","/maps-api-v3/api/js/52/6/util.js","20997.7","D38EB03D98B14015BFEA6EC5438BA46E","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3320.6657437532544!2d73.03903701440396!3d33.665821845443475!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38df95778c1e7ad9%3A0x22a36074e26e7ac1!2sNational%20Information%20Technology%20Board!5e0!3m2!1sen!2s!4v1570440824101!5m2!1sen!2s","200","Script","1272","1245","7772","7771.5","165445","165445","165445","Wed, 27 Mar 2024 11:30:19 GMT","public, max-age=31536000","text/javascript","","203","HTTP/2","-1","-1","-1","-1","-1","-1","https://maps.googleapis.com/maps/api/js?client=google-maps-embed&paint_origin=&libraries=geometry,search&v=3.exp&language=en&callback=onApiLoad","118","364","script","Low","Low","","1825","100","100","36","-1","100","-1","-1","-1","-1","-1","-1","-1","165445","105328","","","","","31319657","Google","","7764","","","","","8081","","","9044","7772","9017","9017","9044","27","7772","9044","1272","43","44","","","","1","0","non_blocking","","5","3","147","1","","","mba","",
"3","230330_JS_VF","20997.8","127.0.0.1","https://maps.googleapis.com/maps-api-v3/api/js/52/6/map.js","1","GET","maps.googleapis.com","/maps-api-v3/api/js/52/6/map.js","20997.8","D38EB03D98B14015BFEA6EC5438BA46E","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3320.6657437532544!2d73.03903701440396!3d33.665821845443475!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38df95778c1e7ad9%3A0x22a36074e26e7ac1!2sNational%20Information%20Technology%20Board!5e0!3m2!1sen!2s!4v1570440824101!5m2!1sen!2s","200","Script","1425","1406","7788","7788.423","77258","77258","77258","Thu, 28 Mar 2024 19:35:46 GMT","public, max-age=31536000","text/javascript","","203","HTTP/2","-1","-1","-1","-1","-1","-1","https://maps.googleapis.com/maps/api/js?client=google-maps-embed&paint_origin=&libraries=geometry,search&v=3.exp&language=en&callback=onApiLoad","118","364","script","Low","Low","","1822","100","100","35","-1","100","-1","-1","-1","-1","-1","-1","-1","77258","49848","","","","","31435184","Google","","7784","","","","","8081","","","9213","7788","9194","9194","9213","19","7788","9213","1425","44","45","","","","1","0","non_blocking","","7","5","147","1","","","mba","",
"3","230330_JS_VF","20997.9","127.0.0.1","https://maps.googleapis.com/maps-api-v3/api/js/52/6/overlay.js","1","GET","maps.googleapis.com","/maps-api-v3/api/js/52/6/overlay.js","20997.9","D38EB03D98B14015BFEA6EC5438BA46E","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3320.6657437532544!2d73.03903701440396!3d33.665821845443475!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38df95778c1e7ad9%3A0x22a36074e26e7ac1!2sNational%20Information%20Technology%20Board!5e0!3m2!1sen!2s!4v1570440824101!5m2!1sen!2s","200","Script","1345","1342","7883","7883.018","3548","3548","3548","Wed, 27 Mar 2024 11:30:19 GMT","public, max-age=31536000","text/javascript","","203","HTTP/2","-1","-1","-1","-1","-1","-1","https://maps.googleapis.com/maps/api/js?client=google-maps-embed&paint_origin=&libraries=geometry,search&v=3.exp&language=en&callback=onApiLoad","118","364","script","Low","Low","","1834","100","100","38","-1","100","-1","-1","-1","-1","-1","-1","-1","3548","2168","","","","","31319657","Google","","7879","","","","","8081","","","9228","7883","9225","9225","9228","3","7883","9228","1345","45","46","","","","1","0","non_blocking","","9","7","147","1","","","mba","",
"3","230330_JS_VF","20997.11","127.0.0.1","https://maps.googleapis.com/maps/api/js/StaticMapService.GetMapImage?1m2&1i2947994&2i1680130&2e1&3u14&4m2&1u300&2u100&5m6&1e0&5sen&6sus&10b1&12b1&14i1379903&client=google-maps-embed&token=62898","1","GET","maps.googleapis.com","/maps/api/js/StaticMapService.GetMapImage?1m2&1i2947994&2i1680130&2e1&3u14&4m2&1u300&2u100&5m6&1e0&5sen&6sus&10b1&12b1&14i1379903&client=google-maps-embed&token=62898","20997.11","D38EB03D98B14015BFEA6EC5438BA46E","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3320.6657437532544!2d73.03903701440396!3d33.665821845443475!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38df95778c1e7ad9%3A0x22a36074e26e7ac1!2sNational%20Information%20Technology%20Board!5e0!3m2!1sen!2s!4v1570440824101!5m2!1sen!2s","200","Image","1324","1320","7911","7910.991","8019","8019","8019","Fri, 31 Mar 2023 23:34:48 GMT","public, max-age=86400","image/png","","203","HTTP/2","-1","-1","-1","-1","-1","-1","","","","other","Low","Low","","2407","50","100","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","8019","0","86326","Google","","7902","","","","","8081","","","9235","7911","9231","9231","9235","4","7911","9235","1324","46","47","","","","1","0","","","11","9","147","1","","","","",
"3","230330_JS_VF","20997.12","127.0.0.1","https://maps.googleapis.com/maps-api-v3/api/js/52/6/onion.js","1","GET","maps.googleapis.com","/maps-api-v3/api/js/52/6/onion.js","20997.12","D38EB03D98B14015BFEA6EC5438BA46E","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3320.6657437532544!2d73.03903701440396!3d33.665821845443475!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38df95778c1e7ad9%3A0x22a36074e26e7ac1!2sNational%20Information%20Technology%20Board!5e0!3m2!1sen!2s!4v1570440824101!5m2!1sen!2s","200","Script","1391","1384","7917","7916.927","26962","26962","26962","Thu, 28 Mar 2024 19:35:55 GMT","public, max-age=31536000","text/javascript","","203","HTTP/2","-1","-1","-1","-1","-1","-1","https://maps.googleapis.com/maps/api/js?client=google-maps-embed&paint_origin=&libraries=geometry,search&v=3.exp&language=en&callback=onApiLoad","118","364","script","Low","Low","","1828","100","100","36","-1","100","-1","-1","-1","-1","-1","-1","-1","26962","17160","","","","","31435193","Google","","7909","","","","","8081","","","9308","7917","9301","9301","9308","7","7917","9308","1391","47","48","","","","1","0","non_blocking","","13","11","147","1","","","mba","",
"3","230330_JS_VF","20997.13","127.0.0.1","https://maps.googleapis.com/maps-api-v3/api/js/52/6/search_impl.js","1","GET","maps.googleapis.com","/maps-api-v3/api/js/52/6/search_impl.js","20997.13","D38EB03D98B14015BFEA6EC5438BA46E","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3320.6657437532544!2d73.03903701440396!3d33.665821845443475!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38df95778c1e7ad9%3A0x22a36074e26e7ac1!2sNational%20Information%20Technology%20Board!5e0!3m2!1sen!2s!4v1570440824101!5m2!1sen!2s","200","Script","1395","1391","7920","7919.662","2789","2789","2789","Thu, 28 Mar 2024 20:38:03 GMT","public, max-age=31536000","text/javascript","","203","HTTP/2","-1","-1","-1","-1","-1","-1","https://maps.googleapis.com/maps/api/js?client=google-maps-embed&paint_origin=&libraries=geometry,search&v=3.exp&language=en&callback=onApiLoad","118","364","script","Low","Low","","1846","100","100","49","-1","100","-1","-1","-1","-1","-1","-1","-1","2789","1415","","","","","31438921","Google","","7914","","","","","8081","","","9315","7920","9311","9311","9315","4","7920","9315","1395","48","49","","","","1","0","non_blocking","","15","13","147","1","","","mba","",
"3","230330_JS_VF","20854.93","127.0.0.1","https://nitb.gov.pk/favicon.ico","1","GET","nitb.gov.pk","/favicon.ico","20854.93","D3044899BE6DC14CE8ED4BFAEE2C6495","https://nitb.gov.pk/ProjectDetail/NTI4MjM0NjctZmI3Yi00MDE2LTlkMzktMTU3YmU4ZWMxMTY3","200","Other","901","895","10966","10965.652","32038","32038","32038","","","image/x-icon","","79","http/1.1","-1","-1","-1","-1","-1","-1","","","","other","High","High","","2518","0","0","29","-1","100","-1","-1","-1","-1","-1","-1","-1","32038","22609","","","","","0","","","10964","","","","","8081","","","11867","10966","11861","11861","11867","6","10966","11867","901","49","50","","","","1","0","","","","","","","","","","",
"3","230330_5S_VG","F945F2C08AB6E9A8067134BEE30079DB","127.0.0.1","https://nitb.gov.pk/ProjectDetail/NThiNDY3ZTEtMTU0Zi00MzY5LThjYWQtM2JmOTEyMzZlNmQx","1","GET","nitb.gov.pk","/ProjectDetail/NThiNDY3ZTEtMTU0Zi00MzY5LThjYWQtM2JmOTEyMzZlNmQx","F945F2C08AB6E9A8067134BEE30079DB","EBD230D18FDC1C5489A64EAD0839C91C","https://nitb.gov.pk/ProjectDetail/NThiNDY3ZTEtMTU0Zi00MzY5LThjYWQtM2JmOTEyMzZlNmQx","200","Document","1856","1843","77","76.853","15318","15318","15318","","private","text/html","","23","http/1.1","-1","-1","51","56","56","72","","","","script","Highest","Highest","","2263","-1","-1","25","-1","100","-1","-1","-1","-1","-1","5","16","15318","11465","","","","","","","","66","TLS 1.3","False","http/1.1","4865","8081","1","1","1933","77","1920","1920","1933","13","51","1933","1877","0","1","2","2","4","1","0","","","","","","","","","","",
"3","230330_5S_VG","21590.4","127.0.0.1","https://nitb.gov.pk/Content/font.css","1","GET","nitb.gov.pk","/Content/font.css","21590.4","EBD230D18FDC1C5489A64EAD0839C91C","https://nitb.gov.pk/ProjectDetail/NThiNDY3ZTEtMTU0Zi00MzY5LThjYWQtM2JmOTEyMzZlNmQx","200","Stylesheet","272","266","2115","2115.141","6707","6707","6707","","","text/css","","23","http/1.1","-1","-1","-1","-1","-1","-1","https://nitb.gov.pk/ProjectDetail/NThiNDY3ZTEtMTU0Zi00MzY5LThjYWQtM2JmOTEyMzZlNmQx","85","","parser","Highest","Highest","","2395","0","0","10","-1","100","-1","-1","-1","-1","-1","-1","-1","6707","6026","","","","","0","","","2109","","","","","8081","","","2387","2115","2381","2381","2387","6","2115","2387","272","1","2","","","","1","0","blocking","","","","","","","","","",
"3","230330_5S_VG","21590.5","127.0.0.1","https://nitb.gov.pk/Content/css/bootstrap.css","1","GET","nitb.gov.pk","/Content/css/bootstrap.css","21590.5","EBD230D18FDC1C5489A64EAD0839C91C","https://nitb.gov.pk/ProjectDetail/NThiNDY3ZTEtMTU0Zi00MzY5LThjYWQtM2JmOTEyMzZlNmQx","200","Stylesheet","2196","2182","2132","2131.855","155717","155717","155717","","","text/css","","25","http/1.1","-1","-1","55","58","59","75","https://nitb.gov.pk/ProjectDetail/NThiNDY3ZTEtMTU0Zi00MzY5LThjYWQtM2JmOTEyMzZlNmQx","86","","parser","Highest","Highest","","2422","0","0","14","-1","100","-1","-1","-1","-1","-1","3","16","155717","132585","","","","","0","","","2113","TLS 1.3","False","http/1.1","4865","8081","","","4328","2132","4314","4314","4328","14","55","4328","2215","2","3","","","","1","0","blocking","","","","","","","","","",
"3","230330_5S_VG","21590.6","127.0.0.1","https://nitb.gov.pk/Content/style.css","1","GET","nitb.gov.pk","/Content/style.css","21590.6","EBD230D18FDC1C5489A64EAD0839C91C","https://nitb.gov.pk/ProjectDetail/NThiNDY3ZTEtMTU0Zi00MzY5LThjYWQtM2JmOTEyMzZlNmQx","200","Stylesheet","3411","3384","2210","2209.503","237764","237764","237764","","","text/css","","43","http/1.1","2091","2092","2142","2145","2145","2156","https://nitb.gov.pk/ProjectDetail/NThiNDY3ZTEtMTU0Zi00MzY5LThjYWQtM2JmOTEyMzZlNmQx","87","","parser","Highest","Highest","","2398","0","0","16","-1","100","-1","-1","-1","-1","1","3","11","237764","198049","","","","","0","","","2118","TLS 1.3","True","http/1.1","4865","8081","","","5621","2210","5594","5594","5621","27","2091","5621","3426","3","4","","","","1","0","blocking","","","","","","","","","",
"3","230330_5S_VG","21590.7","127.0.0.1","https://nitb.gov.pk/Content/css/swiper.css","1","GET","nitb.gov.pk","/Content/css/swiper.css","21590.7","EBD230D18FDC1C5489A64EAD0839C91C","https://nitb.gov.pk/ProjectDetail/NThiNDY3ZTEtMTU0Zi00MzY5LThjYWQtM2JmOTEyMzZlNmQx","404","Stylesheet","978","972","2216","2215.775","1245","1245","1245","","","text/html","","57","http/1.1","-1","-1","2167","2168","2168","2174","https://nitb.gov.pk/ProjectDetail/NThiNDY3ZTEtMTU0Zi00MzY5LThjYWQtM2JmOTEyMzZlNmQx","88","","parser","Highest","Highest","","2413","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","6","","","","","","","","","","2150","TLS 1.3","True","http/1.1","4865","8081","","","3194","2216","3188","3188","3194","6","2167","3194","985","4","5","","","","1","0","blocking","","","","","","","","","",
"3","230330_5S_VG","21590.8","127.0.0.1","https://nitb.gov.pk/Content/css/dark.css","1","GET","nitb.gov.pk","/Content/css/dark.css","21590.8","EBD230D18FDC1C5489A64EAD0839C91C","https://nitb.gov.pk/ProjectDetail/NThiNDY3ZTEtMTU0Zi00MzY5LThjYWQtM2JmOTEyMzZlNmQx","200","Stylesheet","1576","1542","2217","2216.553","47523","47523","47523","","","text/css","","75","http/1.1","-1","-1","2183","2184","2184","2189","https://nitb.gov.pk/ProjectDetail/NThiNDY3ZTEtMTU0Zi00MzY5LThjYWQtM2JmOTEyMzZlNmQx","89","","parser","Highest","Highest","","2407","0","0","14","-1","100","-1","-1","-1","-1","-1","1","5","47523","40697","","","","","0","","","2158","TLS 1.3","True","http/1.1","4865","8081","","","3793","2217","3759","3759","3793","34","2183","3793","1582","5","6","","","","1","0","blocking","","","","","","","","","",
"3","230330_5S_VG","21590.9","127.0.0.1","https://nitb.gov.pk/Content/css/font-icons.css","1","GET","nitb.gov.pk","/Content/css/font-icons.css","21590.9","EBD230D18FDC1C5489A64EAD0839C91C","https://nitb.gov.pk/ProjectDetail/NThiNDY3ZTEtMTU0Zi00MzY5LThjYWQtM2JmOTEyMzZlNmQx","200","Stylesheet","1910","1902","2217","2217.331","94853","94853","94853","","","text/css","","87","http/1.1","-1","-1","2193","2194","2194","2200","https://nitb.gov.pk/ProjectDetail/NThiNDY3ZTEtMTU0Zi00MzY5LThjYWQtM2JmOTEyMzZlNmQx","90","","parser","Highest","Highest","","2425","0","0","18","-1","100","-1","-1","-1","-1","-1","1","6","94853","76859","","","","","0","","","2160","TLS 1.3","True","http/1.1","4865","8081","","","4127","2217","4119","4119","4127","8","2193","4127","1917","6","7","","","","1","0","blocking","","","","","","","","","",
"3","230330_5S_VG","21590.10","127.0.0.1","https://nitb.gov.pk/Content/css/animate.css","1","GET","nitb.gov.pk","/Content/css/animate.css","21590.10","EBD230D18FDC1C5489A64EAD0839C91C","https://nitb.gov.pk/ProjectDetail/NThiNDY3ZTEtMTU0Zi00MzY5LThjYWQtM2JmOTEyMzZlNmQx","404","Stylesheet","811","805","2390","2389.573","1245","1245","1245","","","text/html","","23","http/1.1","-1","-1","-1","-1","-1","-1","https://nitb.gov.pk/ProjectDetail/NThiNDY3ZTEtMTU0Zi00MzY5LThjYWQtM2JmOTEyMzZlNmQx","91","","parser","Highest","Highest","","2416","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","","","","","","","","","","2163","","","","","8081","","","3201","2390","3195","3195","3201","6","2390","3201","811","7","8","","","","1","0","blocking","","","","","","","","","",
"3","230330_5S_VG","21590.11","127.0.0.1","https://nitb.gov.pk/Content/css/magnific-popup.css","1","GET","nitb.gov.pk","/Content/css/magnific-popup.css","21590.11","EBD230D18FDC1C5489A64EAD0839C91C","https://nitb.gov.pk/ProjectDetail/NThiNDY3ZTEtMTU0Zi00MzY5LThjYWQtM2JmOTEyMzZlNmQx","404","Stylesheet","234","228","3212","3212.313","1245","1245","1245","","","text/html","","57","http/1.1","-1","-1","-1","-1","-1","-1","https://nitb.gov.pk/ProjectDetail/NThiNDY3ZTEtMTU0Zi00MzY5LThjYWQtM2JmOTEyMzZlNmQx","92","","parser","Highest","Highest","","2437","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","","","","","","","","","","2165","","","","","8081","","","3446","3212","3440","3440","3446","6","3212","3446","234","8","9","","","","1","0","blocking","","","","","","","","","",
